WORD,FROM,TO,SPEAKER,SPOKEN_TIME,LABEL
account,692.65,693.07,0,0.42,1
relying,693.07,693.42,0,0.35,1
on,693.42,693.49,0,0.07,1
my,693.49,693.63,0,0.14,1
memory,693.63,694.15,0,0.52,1
too,694.15,694.53,0,0.38,1
I,694.59,694.75,0,0.16,1
I,694.75,694.9,0,0.15,1
don't,694.9,695.17,0,0.27,1
know,695.17,695.25,0,0.08,1
if,695.25,695.37,0,0.12,1
I,695.37,695.44,0,0.07,1
could,695.44,695.71,0,0.27,1
I'll,695.86,696.02,0,0.16,1
remember,696.02,696.47,0,0.45,1
this,696.62,696.79,0,0.17,1
conversation,696.79,697.56,0,0.77,1
I,697.56,697.63,0,0.07,1
know,697.63,697.87,0,0.24,1
that,697.87,698.09,0,0.22,1
I,698.24,698.38,0,0.14,1
remember,698.38,698.92,0,0.54,1
I,698.92,699.01,0,0.09,1
think,699.01,699.38,0,0.37,1
he's,699.62,699.9,0,0.28,1
thank,700.42,700.62,0,0.2,1
you,700.62,700.82,0,0.2,1
for,700.82,701.03,0,0.21,1
%HESITATION,701.03,701.45,0,0.42,1
%HESITATION,701.48,701.59,0,0.11,1
I,701.59,701.87,0,0.28,1
a,702.68,702.74,0,0.06,1
moment,702.74,703.26,0,0.52,1
and,703.3,703.52,0,0.22,1
%HESITATION,703.8,704.32,0,0.52,1
but,705.13,705.3,0,0.17,1
%HESITATION,705.3,705.73,0,0.43,1
%HESITATION,706.18,706.55,0,0.37,1
yeah,706.55,706.8,0,0.25,1
it,706.8,707.02,0,0.22,1
would,707.02,707.18,0,0.16,1
be,707.18,707.32,0,0.14,1
good,707.32,707.71,0,0.39,1
if,707.96,708.34,0,0.38,1
you,709.07,709.37,0,0.3,1
speak,709.37,709.66,0,0.29,1
to,709.66,709.8,0,0.14,1
them,709.8,710.03,0,0.23,1
about,710.03,710.35,0,0.32,1
arranging,710.35,710.87,0,0.52,1
a,710.87,710.94,0,0.07,1
time,710.94,711.58,0,0.64,1
%HESITATION,712.29,712.86,0,0.57,1
and,713.67,714.06,0,0.39,1
%HESITATION,714.06,714.52,0,0.46,1
yeah,716.4,716.76,0,0.36,1
I,716.92,717.05,0,0.13,1
would,717.05,717.21,0,0.16,1
go,717.91,718.17,1,0.26,1
what,718.2,718.69,1,0.49,1
I,718.82,719.15,0,0.33,1
liked,719.23,719.53,0,0.3,1
yeah,719.58,719.82,0,0.24,1
I'm,719.82,720.23,0,0.41,1
%HESITATION,720.44,720.85,0,0.41,1
I've,722.26,722.48,0,0.22,1
made,722.48,722.7,0,0.22,1
my,722.7,722.85,0,0.15,1
way,722.85,723.06,0,0.21,1
to,723.06,723.47,0,0.41,1
so,723.56,723.89,0,0.33,1
you,724.07,724.2,0,0.13,1
know,724.2,724.36,0,0.16,1
we,724.36,724.59,0,0.23,1
don't,725.13,725.43,0,0.3,1
have,725.43,725.57,0,0.14,1
any,725.57,725.8,0,0.23,1
worries,725.8,726.32,0,0.52,1
about,726.32,726.81,0,0.49,1
that,727.25,727.54,0,0.29,1
New,727.72,727.88,0,0.16,1
York,727.88,728.13,0,0.25,1
well,728.16,728.33,0,0.17,1
I'm,728.33,728.52,0,0.19,1
not,728.52,728.72,0,0.2,1
really,728.72,728.94,0,0.22,1
sure,728.94,729.18,0,0.24,1
%HESITATION,729.18,729.45,0,0.27,1
what,729.48,729.65,0,0.17,1
else,729.65,729.96,0,0.31,1
I,729.96,730.03,0,0.07,1
need,730.03,730.34,0,0.31,1
to,730.34,730.68,0,0.34,1
to,731.93,732.17,0,0.24,1
plan,732.17,732.87,0,0.7,1
%HESITATION,733.68,733.94,0,0.26,1
about,734.39,734.86,0,0.47,1
you,735.23,735.36,0,0.13,1
know,735.36,735.5,0,0.14,1
house,735.5,736,0,0.5,1
maybe,736.08,736.4,0,0.32,1
my,736.4,736.56,0,0.16,1
house,736.56,737.02,0,0.46,1
maybe,737.02,737.34,0,0.32,1
I,737.34,737.45,0,0.11,1
need,737.45,737.95,0,0.5,1
you,737.98,738.08,0,0.1,1
know,738.08,738.37,0,0.29,1
so,738.83,738.97,0,0.14,1
to,738.97,739.19,0,0.22,1
date,739.19,739.57,0,0.38,1
without,739.88,740.31,0,0.43,1
an,740.5,740.97,0,0.47,1
yeah,742.01,742.71,0,0.7,1
%HESITATION,742.75,742.93,0,0.18,1
%HESITATION,742.96,743.13,0,0.17,1
%HESITATION,743.13,743.21,0,0.08,1
worry,743.21,743.61,0,0.4,1
about,743.61,744.1,0,0.49,1
in,745.33,745.55,0,0.22,1
a,745.55,745.82,0,0.27,1
%HESITATION,746.09,746.53,0,0.44,1
not,746.58,746.8,0,0.22,1
being,746.8,747,0,0.2,1
able,747,747.24,0,0.24,1
to,747.24,747.38,0,0.14,1
coach,747.38,747.66,0,0.28,1
him,747.99,748.53,0,0.54,1
being,748.56,748.77,0,0.21,1
a,748.77,748.83,0,0.06,1
burden,748.83,749.34,0,0.51,1
on,749.34,749.52,0,0.18,1
the,749.52,749.65,0,0.13,1
three,749.65,749.81,0,0.16,1
one,749.81,750.18,0,0.37,1
nine,750.43,750.89,1,0.46,1
and,751.03,751.24,0,0.21,1
%HESITATION,751.24,751.48,0,0.24,1
well,752.06,752.22,1,0.16,1
maybe,752.22,752.49,1,0.27,1
that's,752.49,752.93,1,0.44,1
maybe,752.96,753.26,1,0.3,1
that's,753.26,753.54,1,0.28,1
the,753.54,753.68,1,0.14,1
first,753.68,754.06,1,0.38,1
thing,754.06,754.25,1,0.19,1
that,754.25,754.44,1,0.19,1
we,754.44,754.74,1,0.3,1
%HESITATION,754.74,754.94,1,0.2,1
need,754.94,755.2,1,0.26,1
to,755.2,755.32,1,0.12,1
talk,755.32,755.56,1,0.24,1
about,755.56,755.84,1,0.28,1
together,755.84,756.32,1,0.48,1
and,756.32,756.46,1,0.14,1
we,756.46,756.59,1,0.13,1
can,756.59,756.76,1,0.17,1
arrange,756.76,757.22,1,0.46,1
to,757.22,757.35,1,0.13,1
do,757.35,757.56,1,0.21,1
that,757.56,757.92,1,0.36,1
when,758.5,758.98,1,0.48,1
when,760.03,760.39,1,0.36,1
I've,760.42,760.64,1,0.22,1
spoken,760.64,761.12,1,0.48,1
with,761.12,761.44,1,0.32,1
%HESITATION,761.44,761.8,1,0.36,1
with,762.36,762.54,1,0.18,1
Jenny,762.54,763.09,1,0.55,1
%HESITATION,763.3,763.92,1,0.62,1
I'm,764.45,764.69,1,0.24,1
assuming,764.69,765.26,1,0.57,1
that,765.26,765.44,1,0.18,1
Jenny,765.44,766.04,1,0.6,1
is,766.22,766.46,1,0.24,1
show,766.46,766.81,1,0.35,1
next,766.81,767.18,1,0.37,1
of,767.18,767.3,1,0.12,1
kin,767.3,767.68,1,0.38,1
all,768.15,768.3,1,0.15,1
right,768.3,768.69,1,0.39,1
yeah,769.31,769.54,0,0.23,1
you,769.54,769.8,0,0.26,1
have,769.8,770.08,0,0.28,1
my,770.08,770.24,0,0.16,1
not,770.24,770.45,0,0.21,1
you,770.48,770.65,0,0.17,1
have,770.65,770.91,0,0.26,1
her,770.91,771.09,0,0.18,1
number,771.09,771.49,0,0.4,1
I,771.49,771.6,0,0.11,1
think,771.6,772.08,0,0.48,1
%HESITATION,772.26,772.58,0,0.32,1
%HESITATION,773.77,773.94,0,0.17,1
and,773.94,774.19,0,0.25,1
she's,774.19,774.43,0,0.24,1
in,774.75,774.85,0,0.1,1
my,774.85,774.99,0,0.14,1
next,774.99,775.33,0,0.34,1
it,775.33,775.43,0,0.1,1
can,775.43,775.7,0,0.27,1
spread,775.7,776.02,0,0.32,1
the,776.02,776.3,0,0.28,1
%HESITATION,777.11,777.44,0,0.33,1
well,777.44,777.64,0,0.2,1
since,777.64,777.97,0,0.33,1
our,777.97,778.05,0,0.08,1
parents,778.05,778.61,0,0.56,1
only,778.61,778.98,0,0.37,1
%HESITATION,779.32,779.76,0,0.44,1
because,779.89,780.06,0,0.17,1
I,780.06,780.21,0,0.15,1
I,780.24,780.54,0,0.3,1
didn't,780.64,780.95,0,0.31,1
marry,780.95,781.44,0,0.49,1
so,783.34,783.66,0,0.32,1
yeah,784.47,784.77,0,0.3,1
okay,786.41,786.82,1,0.41,1
so,786.82,787.27,1,0.45,1
%HESITATION,787.3,787.82,1,0.52,1
so,788.21,788.37,1,0.16,1
just,788.37,788.65,1,0.28,1
to,788.65,788.88,1,0.23,1
summarize,788.99,790.05,1,1.06,1
well,790.86,791.14,1,0.28,1
we've,791.14,791.34,1,0.2,1
got,791.34,791.61,1,0.27,1
to,791.61,792.2,1,0.59,1
%HESITATION,792.38,793.05,1,0.67,1
you,793.99,794.12,1,0.13,1
have,794.12,794.32,1,0.2,1
to,794.32,794.44,1,0.12,1
technician,794.44,795.13,1,0.69,1
out,795.16,795.39,1,0.23,1
%HESITATION,795.47,795.69,1,0.22,1
as,795.69,795.85,1,0.16,1
soon,795.85,796.17,1,0.32,1
and,796.2,796.39,1,0.19,1
you,796.39,796.65,1,0.26,1
understands,796.68,797.54,1,0.86,1
quite,797.75,798,1,0.25,1
a,798,798.03,1,0.03,1
lot,798.03,798.2,1,0.17,1
about,798.2,798.5,1,0.3,1
that,798.5,798.86,1,0.36,1
%HESITATION,799.45,800.05,1,0.6,1
you've,801.31,801.57,1,0.26,1
got,801.57,801.83,1,0.26,1
keep,801.83,802.13,1,0.3,1
people,802.13,802.73,1,0.6,1
around,802.76,803.27,1,0.51,1
to,803.27,803.75,1,0.48,1
%HESITATION,803.94,804.46,1,0.52,1
Jenny,804.8,805.1,1,0.3,1
and,805.1,805.26,1,0.16,1
Jenny,805.26,805.53,1,0.27,1
in,805.53,805.6,1,0.07,1
particular,805.6,806.34,1,0.74,1
you've,807.55,807.87,1,0.32,1
got,807.87,808.22,1,0.35,1
some,808.25,808.76,1,0.51,1
things,808.76,809.13,1,0.37,1
in,809.13,809.23,1,0.1,1
your,809.23,809.37,1,0.14,1
mind,809.37,809.79,1,0.42,1
Clark,809.79,810.15,1,0.36,1
how,810.15,810.31,1,0.16,1
are,810.31,810.39,1,0.08,1
you,810.39,810.52,1,0.13,1
going,810.52,810.66,1,0.14,1
to,810.66,810.73,1,0.07,1
code,810.73,811.23,1,0.5,1
and,812.37,812.51,1,0.14,1
you,812.51,812.6,1,0.09,1
mentioned,812.6,813,1,0.4,1
the,813,813.07,1,0.07,1
house,813.07,813.41,1,0.34,1
for,813.41,813.59,1,0.18,1
example,813.59,814.27,1,0.68,1
and,814.27,814.61,1,0.34,1
%HESITATION,815.12,815.74,1,0.62,1
getting,816.22,816.51,1,0.29,1
up,816.51,816.63,1,0.12,1
and,816.63,816.76,1,0.13,1
down,816.76,817,1,0.24,1
status,817,817.59,1,0.59,1
and,817.59,817.9,1,0.31,1
even,818.17,818.38,1,0.21,1
the,818.38,818.48,1,0.1,1
gas,818.48,818.84,1,0.36,1
on,818.84,819.1,1,0.26,1
and,819.1,819.33,1,0.23,1
really,819.55,820.18,1,0.63,1
kind,820.26,820.53,1,0.27,1
of,820.53,820.7,1,0.17,1
you,820.93,821.05,1,0.12,1
know,821.05,821.2,1,0.15,1
professionals,821.2,821.91,1,0.71,1
%HESITATION,822.34,822.58,0,0.24,1
price,822.58,823.14,0,0.56,1
I,823.24,823.35,0,0.11,1
worry,823.35,823.71,0,0.36,1
about,823.71,824.06,0,0.35,1
that,824.06,824.2,0,0.14,1
%HESITATION,824.29,824.49,1,0.2,1
so,824.71,825.05,1,0.34,1
let's,825.32,825.74,1,0.42,1
let's,825.77,826.05,1,0.28,1
start,826.05,826.54,1,0.49,1
with,826.54,826.79,1,0.25,1
%HESITATION,827.29,827.71,1,0.42,1
some,827.87,828.19,1,0.32,1
problems,828.19,828.75,1,0.56,1
might,828.75,828.95,1,0.2,1
not,828.95,829.16,1,0.21,1
to,829.16,829.28,1,0.12,1
cells,829.28,830,1,0.72,1
and,830.39,830.75,1,0.36,1
the,830.96,831.07,1,0.11,1
anyway,831.07,831.53,1,0.46,1
you're,831.53,831.74,1,0.21,1
really,831.74,832.04,1,0.3,1
gonna,832.04,832.3,1,0.26,1
be,832.3,832.4,1,0.1,1
able,832.4,832.62,1,0.22,1
to,832.62,832.68,1,0.06,1
solve,832.68,832.96,1,0.28,1
those,832.96,833.17,1,0.21,1
problems,833.17,833.72,1,0.55,1
is,833.72,833.91,1,0.19,1
if,833.91,834.08,1,0.17,1
we,834.08,834.22,1,0.14,1
start,834.22,834.51,1,0.29,1
to,834.51,834.63,1,0.12,1
build,834.63,835.03,1,0.4,1
a,835.38,835.48,1,0.1,1
team,835.48,835.84,1,0.36,1
around,835.84,836.29,1,0.45,1
the,836.97,837.1,1,0.13,1
team,837.1,837.59,1,0.49,1
%HESITATION,838.28,838.54,1,0.26,1
call,838.54,838.84,1,0.3,1
it,838.87,839.04,1,0.17,1
needs,839.04,839.29,1,0.25,1
to,839.29,839.43,1,0.14,1
be,839.43,839.58,1,0.15,1
genuine,839.58,840.06,1,0.48,1
jail,840.06,840.59,1,0.53,1
and,840.66,840.92,1,0.26,1
you,840.92,841.17,1,0.25,1
obviously,841.17,841.98,1,0.81,1
and,842.55,842.84,1,0.29,1
then,842.87,843.31,1,0.44,1
%HESITATION,843.37,843.87,1,0.5,1
the,843.9,844.4,1,0.5,1
the,844.43,844.61,1,0.18,1
team,844.61,844.94,1,0.33,1
here,844.94,845.24,1,0.3,1
in,845.24,845.4,1,0.16,1
the,845.4,845.5,1,0.1,1
in,845.5,845.72,1,0.22,1
the,845.72,845.81,1,0.09,1
practice,845.81,846.5,1,0.69,1
and,846.5,846.76,1,0.26,1
that,847.02,847.2,1,0.18,1
might,847.2,847.39,1,0.19,1
be,847.39,847.53,1,0.14,1
here,847.57,847.86,1,0.29,1
it,847.86,847.95,1,0.09,1
might,847.95,848.14,1,0.19,1
be,848.14,848.49,1,0.35,1
up,848.59,848.76,1,0.17,1
to,848.76,848.9,1,0.14,1
shower,848.9,849.32,1,0.42,1
%HESITATION,849.32,849.63,1,0.31,1
the,849.66,849.79,1,0.13,1
district,849.79,850.14,1,0.35,1
national,850.14,850.61,1,0.47,1
sorts,850.61,850.87,1,0.26,1
of,850.87,850.96,1,0.09,1
people,850.96,851.44,1,0.48,1
%HESITATION,851.75,852.24,1,0.49,1
so,852.46,852.76,1,0.3,1
what,852.76,853.11,1,0.35,1
are,853.11,853.21,1,0.1,1
we,853.21,853.36,1,0.15,1
just,853.36,853.81,1,0.45,1
set,853.81,854.09,1,0.28,1
that,854.09,854.31,1,0.22,1
system,854.31,854.75,1,0.44,1
%HESITATION,854.89,855.41,1,0.52,1
%HESITATION,855.92,856.41,1,0.49,1
for,856.55,856.95,1,0.4,1
the,857.21,857.3,1,0.09,1
next,857.3,857.63,1,0.33,1
time,857.63,857.9,1,0.27,1
either,857.9,858.16,1,0.26,1
we,858.16,858.34,1,0.18,1
speak,858.34,858.64,1,0.3,1
on,858.64,858.76,1,0.12,1
the,858.76,858.85,1,0.09,1
phone,858.85,859.41,1,0.56,1
%HESITATION,859.52,859.85,1,0.33,1
log,859.88,860.15,1,0.27,1
base,860.15,860.54,1,0.39,1
%HESITATION,860.8,861.24,1,0.44,1
we,861.83,862.23,1,0.4,1
%HESITATION,862.26,862.7,1,0.44,1
meet,862.74,863.06,1,0.32,1
face,863.06,863.35,1,0.29,1
to,863.35,863.48,1,0.13,1
face,863.48,864.03,1,0.55,1
at,864.06,864.26,1,0.2,1
your,864.26,864.52,1,0.26,1
house,864.52,864.92,1,0.4,1
with,864.92,865.14,1,0.22,1
%HESITATION,865.23,865.59,1,0.36,1
with,865.71,866.02,1,0.31,1
%HESITATION,866.11,866.29,1,0.18,1
Jenny,866.29,866.64,1,0.35,1
NJ,866.64,867.29,1,0.65,1
%HESITATION,868.1,868.51,1,0.41,1
if,868.91,869.12,1,0.21,1
you,869.12,869.29,1,0.17,1
remember,869.29,869.95,1,0.66,1
%HESITATION,870.43,870.94,1,0.51,1
mention,870.97,871.53,1,0.56,1
it,871.53,871.82,1,0.29,1
to,871.89,872.48,1,0.59,1
Jenny,872.51,872.9,1,0.39,1
when,872.9,873.07,1,0.17,1
you,873.07,873.21,1,0.14,1
see,873.21,873.45,1,0.24,1
have,873.45,873.68,1,0.23,1
%HESITATION,873.68,873.81,1,0.13,1
change,873.81,874.15,1,0.34,1
that,874.23,874.41,1,0.18,1
much,874.41,874.65,1,0.24,1
so,874.65,874.91,1,0.26,1
and,875.51,875.83,1,0.32,1
I,875.86,876.1,1,0.24,1
will,876.1,876.61,1,0.51,1
contact,876.66,877.26,1,0.6,1
Jan,877.26,877.52,1,0.26,1
eight,877.52,877.93,1,0.41,1
just,877.96,878.34,1,0.38,1
to,878.34,878.8,1,0.46,1
explain,878.83,879.35,1,0.52,1
%HESITATION,879.43,879.72,1,0.29,1
what,879.75,880,1,0.25,1
we've,880,880.18,1,0.18,1
talked,880.18,880.48,1,0.3,1
about,880.48,880.76,1,0.28,1
today,880.76,881.39,1,0.63,1
and,881.9,882.09,1,0.19,1
then,882.09,882.3,1,0.21,1
for,882.36,882.47,1,0.11,1
us,882.47,882.59,1,0.12,1
to,882.59,882.73,1,0.14,1
arrange,882.73,883.15,1,0.42,1
to,883.15,883.29,1,0.14,1
meet,883.29,883.55,1,0.26,1
up,883.55,883.7,1,0.15,1
to,883.7,883.85,1,0.15,1
get,883.85,884.06,1,0.21,1
that,884.06,884.3,1,0.24,1
%HESITATION,884.76,885.3,1,0.54,1
job,886.11,886.27,1,0.16,1
number,886.27,886.56,1,0.29,1
one,886.56,886.85,1,0.29,1
it,886.85,887.01,1,0.16,1
seems,887.01,887.33,1,0.32,1
to,887.33,887.46,1,0.13,1
me,887.46,887.64,1,0.18,1
is,887.64,887.89,1,0.25,1
the,887.89,888.04,1,0.15,1
is,888.04,888.22,1,0.18,1
the,888.22,888.35,1,0.13,1
signs,888.35,888.74,1,0.39,1
on,888.74,888.91,1,0.17,1
it,888.91,889.03,1,0.12,1
see,889.03,889.17,1,0.14,1
about,889.17,889.52,1,0.35,1
managing,889.52,890.14,1,0.62,1
so,890.54,890.81,1,0.27,1
does,890.81,891.04,1,0.23,1
that,891.04,891.29,1,0.25,1
make,891.76,892.08,1,0.32,1
sense,892.08,892.52,1,0.44,1
for,892.52,892.72,1,0.2,1
you,892.72,892.96,1,0.24,1
doesn't,893.18,893.43,1,0.25,1
mean,893.43,893.59,1,0.16,1
you,893.59,893.7,1,0.11,1
have,893.7,893.87,1,0.17,1
to,893.87,893.99,1,0.12,1
do,893.99,894.14,1,0.15,1
anything,894.14,894.48,1,0.34,1
into,894.48,895.03,1,0.55,1
yeah,896.12,896.38,0,0.26,1
yes,897.32,897.62,0,0.3,1
thank,897.65,897.86,0,0.21,1
you,897.86,897.94,0,0.08,1
Dr,897.94,898.51,0,0.57,1
%HESITATION,899.22,899.98,1,0.76,1
any,900.47,900.73,1,0.26,1
other,900.73,900.95,1,0.22,1
things,900.95,901.29,1,0.34,1
that,901.29,901.41,1,0.12,1
you,901.41,901.5,1,0.09,1
want,901.5,901.65,1,0.15,1
to,901.65,901.77,1,0.12,1
ask,901.77,902.03,1,0.26,1
me,902.03,902.13,1,0.1,1
now,902.13,902.64,1,0.51,1
%HESITATION,903.88,904.61,0,0.73,1
%HESITATION,908.03,908.96,0,0.93,1
no,912.03,912.41,0,0.38,1
so,912.41,912.8,0,0.39,1
so,912.86,913.16,0,0.3,1
I,913.16,913.27,0,0.11,1
don't,913.27,913.48,0,0.21,1
need,913.48,913.74,0,0.26,1
no,913.77,914.09,0,0.32,1
thank,914.69,914.9,0,0.21,1
you,914.9,915.12,0,0.22,1
so,915.29,915.44,0,0.15,1
you,915.44,915.62,0,0.18,1
were,915.62,915.73,0,0.11,1
going,915.73,915.97,0,0.24,1
to,915.97,916.29,0,0.32,1
%HESITATION,916.29,916.64,0,0.35,1
your,917.45,917.73,0,0.28,1
speak,917.76,918.09,0,0.33,1
to,918.09,918.25,0,0.16,1
them,918.25,918.67,0,0.42,1
%HESITATION,918.75,919.09,1,0.34,1
yeah,919.09,919.28,1,0.19,1
you,919.28,919.56,1,0.28,1
don't,919.56,919.81,1,0.25,1
you,919.81,919.93,1,0.12,1
worry,920.41,920.66,1,0.25,1
about,920.66,921.01,1,0.35,1
that,921.01,921.36,1,0.35,1
yes,921.48,921.75,0,0.27,1
and,921.82,922.16,0,0.34,1
so,922.19,922.43,0,0.24,1
I,922.43,922.54,0,0.11,1
just,922.54,922.88,0,0.34,1
just,923.03,923.46,0,0.43,1
wait,923.46,923.71,0,0.25,1
I,923.71,923.77,0,0.06,1
just,923.77,924.01,0,0.24,1
carry,924.01,924.32,0,0.31,1
on,924.32,924.65,0,0.33,1
yes,925.95,926.5,1,0.55,1
yes,926.53,926.92,1,0.39,1
I'm,926.92,927.08,1,0.16,1
the,927.24,927.34,1,0.1,1
next,927.34,927.58,1,0.24,1
time,927.58,927.75,1,0.17,1
you,927.75,927.88,1,0.13,1
speak,927.88,928.09,1,0.21,1
to,928.09,928.22,1,0.13,1
Jenny,928.22,928.52,1,0.3,1
if,928.52,928.69,1,0.17,1
you,928.69,928.82,1,0.13,1
remember,928.82,929.2,1,0.38,1
that,929.2,929.41,1,0.21,1
you,929.62,929.83,1,0.21,1
and,929.83,929.95,1,0.12,1
I've,929.95,930.12,1,0.17,1
had,930.12,930.23,1,0.11,1
a,930.23,930.27,1,0.04,1
conversation,930.27,930.88,1,0.61,1
that,930.88,931.01,1,0.13,1
be,931.01,931.12,1,0.11,1
great,931.12,931.6,1,0.48,1
but,932.02,932.2,1,0.18,1
if,932.2,932.35,1,0.15,1
not,932.35,932.88,1,0.53,1
%HESITATION,933.11,933.71,1,0.6,1
I'll,933.8,934.07,1,0.27,1
speak,934.07,934.36,1,0.29,1
to,934.36,934.51,1,0.15,1
Jenny,934.51,934.8,1,0.29,1
anyway,934.8,935.16,1,0.36,1
and,935.16,935.26,1,0.1,1
explain,935.26,935.69,1,0.43,1
to,935.69,935.86,1,0.17,1
her,935.86,936,1,0.14,1
what's,936,936.27,1,0.27,1
going,936.27,936.48,1,0.21,1
on,936.48,936.84,1,0.36,1
and,937.34,937.59,1,0.25,1
then,937.59,937.76,1,0.17,1
%HESITATION,938.07,938.44,1,0.37,1
we,938.47,938.68,1,0.21,1
can,938.68,938.99,1,0.31,1
put,938.99,939.44,1,0.45,1
%HESITATION,939.44,939.93,1,0.49,1
we,940.35,940.51,1,0.16,1
can,940.51,940.67,1,0.16,1
put,940.67,940.86,1,0.19,1
in,940.86,940.97,1,0.11,1
appointments,940.97,941.71,1,0.74,1
%HESITATION,942.14,942.53,1,0.39,1
in,942.53,942.74,1,0.21,1
the,942.74,942.85,1,0.11,1
diary,942.85,943.48,1,0.63,1
which,943.48,943.94,1,0.46,1
can,943.97,944.13,1,0.16,1
be,944.13,944.26,1,0.13,1
managed,944.26,944.69,1,0.43,1
by,944.69,945.1,1,0.41,1
Jenny,945.25,945.79,1,0.54,1
%HESITATION,946.6,946.94,1,0.34,1
and,946.94,947.08,1,0.14,1
if,947.08,947.18,1,0.1,1
you,947.18,947.26,1,0.08,1
want,947.26,947.43,1,0.17,1
change,947.43,947.77,1,0.34,1
be,947.77,947.92,1,0.15,1
there,947.92,948.09,1,0.17,1
as,948.09,948.22,1,0.13,1
well,948.22,948.4,1,0.18,1
that's,948.4,948.63,1,0.23,1
absolutely,948.63,949.07,1,0.44,1
fine,949.07,949.6,1,0.53,1
%HESITATION,950.13,950.56,1,0.43,1
and,950.59,950.74,1,0.15,1
then,950.74,950.87,1,0.13,1
we,950.87,950.98,1,0.11,1
can,950.98,951.16,1,0.18,1
start,951.16,951.48,1,0.32,1
to,951.48,951.61,1,0.13,1
think,951.61,951.88,1,0.27,1
about,951.88,952.22,1,0.34,1
things,952.22,952.55,1,0.33,1
and,952.55,952.81,1,0.26,1
because,953.11,953.44,1,0.33,1
you've,953.44,953.57,1,0.13,1
got,953.57,953.74,1,0.17,1
people,953.74,953.97,1,0.23,1
around,953.97,954.37,1,0.4,1
you,954.37,954.59,1,0.22,1
to,954.78,954.96,1,0.18,1
make,954.96,955.22,1,0.26,1
notes,955.22,955.62,1,0.4,1
and,955.62,955.77,1,0.15,1
write,955.77,956.02,1,0.25,1
things,956.02,956.28,1,0.26,1
down,956.28,956.81,1,0.53,1
and,957.33,957.51,1,0.18,1
we,957.51,957.7,1,0.19,1
really,957.84,958.04,1,0.2,1
start,958.04,958.35,1,0.31,1
to,958.35,958.46,1,0.11,1
build,958.46,958.71,1,0.25,1
a,958.71,958.76,1,0.05,1
plan,958.76,959.52,1,0.76,1
on,959.97,960.33,1,0.36,1
on,960.36,960.56,1,0.2,1
how,960.56,960.83,1,0.27,1
to,960.83,961.03,1,0.2,1
help,961.03,961.28,1,0.25,1
you,961.28,961.47,1,0.19,1
cope,961.47,961.84,1,0.37,1
with,961.84,961.99,1,0.15,1
this,961.99,962.35,1,0.36,1
question,962.41,962.9,1,0.49,1
certain,962.9,963.31,1,0.41,1
future,963.31,963.79,1,0.48,1
that,963.79,963.99,1,0.2,1
you,963.99,964.18,1,0.19,1
feel,964.18,964.48,1,0.3,1
you,964.48,964.59,1,0.11,1
have,964.59,965.05,1,0.46,1
thank,966,966.22,0,0.22,1
you,966.22,966.3,0,0.08,1
doctor,966.3,966.93,0,0.63,1
all,967.45,967.62,1,0.17,1
right,967.62,968.04,1,0.42,1
so,968.67,968.84,1,0.17,1
I'll,968.84,968.97,1,0.13,1
be,968.97,969.07,1,0.1,1
in,969.07,969.16,1,0.09,1
touch,969.16,969.7,1,0.54,1
%HESITATION,969.73,970.12,1,0.39,1
three,970.12,970.44,1,0.32,1
Jenny,970.44,970.77,1,0.33,1
then,970.77,971.07,1,0.3,1
in,971.1,971.3,1,0.2,1
the,971.3,971.39,1,0.09,1
next,971.39,971.71,1,0.32,1
week,971.71,971.9,1,0.19,1
or,971.9,971.97,1,0.07,1
two,971.97,972.3,1,0.33,1
okay,972.9,973.49,0,0.59,1
thank,973.52,973.77,0,0.25,1
you,973.77,974.09,0,0.32,1
bye,974.6,974.72,1,0.12,1
bye,974.72,975.04,1,0.32,1
thank,975.29,975.43,0,0.14,1
you,975.43,975.51,0,0.08,1
doctor,975.51,975.87,0,0.36,1
bye,975.87,976.03,0,0.16,1
bye,976.03,976.45,0,0.42,1
