WORD,FROM,TO,SPEAKER,SPOKEN_TIME,LABEL
you,793.13,793.29,0,0.16,0
with,793.29,793.47,0,0.18,0
that,793.47,793.83,0,0.36,0
%HESITATION,794.08,794.32,0,0.24,0
if,794.32,794.47,0,0.15,0
you,794.47,794.69,0,0.22,0
have,794.88,795.03,0,0.15,0
a,795.03,795.09,0,0.06,0
look,795.09,795.32,0,0.23,0
online,795.32,795.88,0,0.56,0
are,797.83,797.92,0,0.09,0
you,797.92,798.11,0,0.19,0
okay,798.11,798.75,0,0.64,0
okay,799.44,799.77,0,0.33,0
with,799.77,799.93,0,0.16,0
that,799.93,800.33,0,0.4,0
yeah,800.8,800.98,1,0.18,0
%HESITATION,802.03,802.47,0,0.44,0
and,802.54,802.73,0,0.19,0
then,802.73,802.95,0,0.22,0
then,802.95,803.16,0,0.21,0
the,803.16,803.42,0,0.26,0
the,803.57,803.75,1,0.18,0
other,803.78,804.03,0,0.25,0
%HESITATION,804.84,805.44,0,0.6,0
the,805.59,805.71,0,0.12,0
other,805.71,805.93,0,0.22,0
thing,805.93,806.06,0,0.13,0
yeah,806.09,806.27,0,0.18,0
the,806.27,806.4,0,0.13,0
scientific,806.4,807.18,0,0.78,0
phones,807.18,807.53,0,0.35,0
captioning,807.53,808.43,0,0.9,0
%HESITATION,808.95,809.55,0,0.6,0
is,809.59,810.18,0,0.59,0
%HESITATION,810.99,811.6,0,0.61,0
much,812.72,813.22,0,0.5,0
much,813.22,813.51,0,0.29,0
more,813.51,813.75,0,0.24,0
specific,813.75,814.56,0,0.81,0
%HESITATION,815.05,815.51,0,0.46,0
and,815.54,815.86,0,0.32,0
would,815.86,816.08,0,0.22,0
only,816.08,816.44,0,0.36,0
come,816.44,817.02,0,0.58,0
into,817.07,818.08,0,1.01,0
%HESITATION,818.79,819.09,0,0.3,0
for,819.09,819.79,0,0.7,0
well,820.93,821.2,0,0.27,0
%HESITATION,821.46,821.84,0,0.38,0
it's,821.88,822.46,0,0.58,0
%HESITATION,822.7,822.96,0,0.26,0
a,822.96,823.08,0,0.12,0
person,823.08,823.61,0,0.53,0
uses,823.61,824.15,0,0.54,0
that,824.15,824.3,0,0.15,0
make,824.93,825.23,0,0.3,0
decisions,825.23,825.79,0,0.56,0
for,825.79,825.91,0,0.12,0
themselves,825.91,826.74,0,0.83,0
I'm,828.17,828.3,0,0.13,0
not,828.3,828.56,0,0.26,0
surround,828.56,829.26,0,0.7,0
medical,829.66,830.49,0,0.83,0
medical,830.79,831.2,0,0.41,0
treatments,831.2,831.84,0,0.64,0
medical,831.84,832.21,0,0.37,0
refusal,832.21,832.99,0,0.78,0
but,833.88,834.03,0,0.15,0
we,834.03,834.16,0,0.13,0
don't,834.16,834.38,0,0.22,0
need,834.38,834.71,0,0.33,0
to,834.71,834.95,0,0.24,0
go,835.06,835.38,0,0.32,0
yeah,835.48,835.75,0,0.27,0
yeah,835.75,836.15,0,0.4,0
we,836.15,836.36,0,0.21,0
can,836.36,836.57,0,0.21,0
just,836.57,837.11,0,0.54,0
let,837.24,837.47,0,0.23,0
well,839.72,839.92,0,0.2,0
it,839.92,840.04,0,0.12,0
would,840.04,840.2,0,0.16,0
medical,840.37,840.73,0,0.36,0
treatment,840.73,841.25,0,0.52,0
when,841.25,841.38,0,0.13,0
it,841.38,841.49,0,0.11,0
would,841.49,841.67,0,0.18,0
be,841.67,842.11,0,0.44,0
%HESITATION,842.14,842.64,0,0.5,0
it's,842.83,843.02,0,0.19,0
called,843.02,843.32,0,0.3,0
the,844.07,844.17,0,0.1,0
station,844.17,844.77,0,0.6,0
to,844.77,844.98,0,0.21,0
me,844.98,845.08,0,0.1,0
he's,845.08,845.54,0,0.46,0
treatment,845.54,846.25,0,0.71,0
%HESITATION,847.06,847.4,0,0.34,0
%HESITATION,847.4,847.69,0,0.29,0
%HESITATION,847.72,848.37,0,0.65,0
it's,848.85,849.21,0,0.36,0
about,849.21,849.72,0,0.51,0
pending,850.68,851.56,0,0.88,0
the,851.93,852.66,0,0.73,0
%HESITATION,852.79,853.48,0,0.69,0
the,853.51,853.76,0,0.25,0
doctors,853.76,854.27,0,0.51,0
who,854.27,854.38,0,0.11,0
were,854.38,854.48,0,0.1,0
looking,854.48,854.81,0,0.33,0
off,854.81,855.13,0,0.32,0
to,855.13,855.29,0,0.16,0
you,855.29,855.75,0,0.46,0
%HESITATION,856.21,856.92,0,0.71,0
I,857.6,857.77,0,0.17,0
do,857.77,857.99,0,0.22,0
not,857.99,858.32,0,0.33,0
want,858.32,858.62,0,0.3,0
to,858.62,858.72,0,0.1,0
have,858.72,859.33,0,0.61,0
under,859.5,859.75,0,0.25,0
any,859.75,860.08,0,0.33,0
circumstances,860.08,861.43,0,1.35,0
%HESITATION,861.79,862.3,0,0.51,0
thank,862.74,862.96,0,0.22,0
you,862.96,863.04,0,0.08,0
bye,863.04,863.22,0,0.18,0
in,864.41,864.6,0,0.19,0
hospital,864.6,865.51,0,0.91,0
if,865.85,866.03,0,0.18,0
I,866.03,866.14,0,0.11,0
get,866.14,866.36,0,0.22,0
an,866.42,866.5,0,0.08,0
inspection,866.5,867.3,0,0.8,0
%HESITATION,868.69,869.38,0,0.69,0
thank,870.83,871,1,0.17,0
you,871,871.22,1,0.22,0
well,872.32,872.57,0,0.25,0
some,872.57,872.83,0,0.26,0
people,872.83,873.25,0,0.42,0
some,873.36,873.65,0,0.29,0
people,873.65,873.98,0,0.33,0
do,873.98,874.33,0,0.35,0
decide,874.33,874.87,0,0.54,0
to,874.87,875.01,0,0.14,0
do,875.01,875.24,0,0.23,0
that,875.24,875.71,0,0.47,0
%HESITATION,875.99,876.34,0,0.35,0
particularly,876.34,876.96,0,0.62,0
if,876.96,877.31,0,0.35,0
they,877.31,877.76,0,0.45,0
have,878.07,878.22,0,0.15,0
been,878.22,878.43,0,0.21,0
internet,878.46,878.93,0,0.47,0
%HESITATION,879.41,879.76,0,0.35,0
many,879.79,880.22,0,0.43,0
many,880.22,880.48,0,0.26,0
times,880.48,881.17,0,0.69,0
and,881.17,881.52,0,0.35,0
they,881.52,881.97,0,0.45,0
come,882.43,882.69,1,0.26,0
to,882.69,882.78,1,0.09,0
the,882.84,882.91,0,0.07,0
point,882.91,883.36,0,0.45,0
where,883.36,883.61,0,0.25,0
and,883.61,883.77,0,0.16,0
she,883.77,883.97,0,0.2,0
they,883.97,884.13,0,0.16,0
would,884.13,884.29,0,0.16,0
process,884.29,884.79,0,0.5,0
the,884.79,884.9,0,0.11,0
CAD,884.9,885.23,0,0.33,0
for,885.23,885.45,0,0.22,0
hang,885.45,885.96,0,0.51,0
six,888.71,888.99,1,0.28,0
yep,890.69,890.89,0,0.2,0
you,890.92,891.06,0,0.14,0
can,891.06,891.19,0,0.13,0
have,891.19,891.32,0,0.13,0
antibiotics,891.32,892.13,0,0.81,0
pain,892.13,892.72,0,0.59,0
%HESITATION,893.01,893.34,0,0.33,0
some,893.34,893.61,0,0.27,0
copping,893.61,894.16,0,0.55,0
it,894.33,894.61,0,0.28,0
wh,894.93,895.47,0,0.54,0
well,895.62,895.85,0,0.23,0
complex,895.85,896.75,0,0.9,0
%HESITATION,896.75,896.95,0,0.2,0
%HESITATION,896.95,897.09,0,0.14,0
more,897.09,897.33,0,0.24,0
challenging,897.33,898.19,0,0.86,0
if,898.23,898.57,0,0.34,0
you,899.38,899.54,0,0.16,0
would,899.54,899.69,0,0.15,0
need,899.69,899.92,0,0.23,0
doing,899.92,900.09,0,0.17,0
antibiotics,900.09,900.89,0,0.8,0
into,900.89,901.16,0,0.27,0
a,901.16,901.27,0,0.11,0
bank,901.27,901.79,0,0.52,0
for,902.44,902.76,1,0.32,0
well,903.72,903.89,0,0.17,0
my,903.89,904.15,0,0.26,0
Reince,904.15,904.76,0,0.61,0
it,904.8,904.97,0,0.17,0
doesn't,904.97,905.3,0,0.33,0
provide,905.33,906.07,0,0.74,0
%HESITATION,906.67,907.26,0,0.59,0
we,907.83,908.01,0,0.18,0
called,908.01,908.3,0,0.29,0
an,908.3,908.43,0,0.13,0
entry,908.46,908.81,0,0.35,0
way,908.81,908.95,0,0.14,0
you,908.95,909.08,0,0.13,0
must,909.08,909.35,0,0.27,0
ninety,909.35,909.7,0,0.35,0
five,909.7,909.96,0,0.26,0
seven,909.96,910.2,0,0.24,0
and,911.67,911.89,0,0.22,0
the,911.89,912.09,0,0.2,0
intravenous,912.09,912.68,0,0.59,0
antibiotics,912.68,913.78,0,1.1,0
and,913.81,914.21,0,0.4,0
then,914.76,915.29,0,0.53,0
%HESITATION,915.4,916.02,0,0.62,0
a,916.83,916.94,0,0.11,0
community,916.94,917.61,0,0.67,0
services,917.61,918.72,0,1.11,0
%HESITATION,919.11,919.45,0,0.34,0
in,919.45,919.67,0,0.22,0
some,919.67,919.97,0,0.3,0
areas,919.97,920.51,0,0.54,0
%HESITATION,920.51,920.74,0,0.23,0
I'll,920.74,920.91,0,0.17,0
set,920.91,921.22,0,0.31,0
up,921.22,921.42,0,0.2,0
to,921.42,921.57,0,0.15,0
do,921.57,921.77,0,0.2,0
that,921.77,922.16,0,0.39,0
in,922.19,922.4,0,0.21,0
others,922.43,922.83,0,0.4,0
than,922.83,923.11,0,0.28,0
all,923.11,923.44,0,0.33,0
those,924.17,924.62,0,0.45,0
the,924.62,924.72,0,0.1,0
decisions,924.72,925.61,0,0.89,0
that,925.69,925.96,0,0.27,0
no,926.77,926.93,0,0.16,0
we,926.93,927.1,0,0.17,0
can,927.1,927.3,0,0.2,0
talk,927.3,927.74,0,0.44,0
about,927.74,928.1,0,0.36,0
in,928.1,928.24,0,0.14,0
a,928.24,928.3,0,0.06,0
phone,928.3,928.89,0,0.59,0
%HESITATION,929.83,930.41,0,0.58,0
%HESITATION,930.52,930.71,0,0.19,0
the,930.71,930.82,0,0.11,0
thing,931.31,931.62,0,0.31,0
with,931.62,931.86,0,0.24,0
the,931.95,932.32,0,0.37,0
advanced,932.81,933.45,0,0.64,0
decision,933.45,933.99,0,0.54,0
to,933.99,934.16,0,0.17,0
refuse,934.16,934.75,0,0.59,0
treatment,934.75,935.53,0,0.78,0
it,936,936.2,0,0.2,0
has,936.2,936.52,0,0.32,0
to,936.52,936.68,0,0.16,0
be,936.68,936.82,0,0.14,0
very,936.82,937.31,0,0.49,0
very,937.31,937.73,0,0.42,0
specific,937.73,938.88,0,1.15,0
about,939.24,939.6,0,0.36,0
what,939.8,940.07,0,0.27,0
circumstances,940.07,941.29,0,1.22,0
you,941.29,941.44,0,0.15,0
would,941.44,941.66,0,0.22,0
receive,941.66,942,0,0.34,0
thank,942.03,942.24,0,0.21,0
you,942.24,942.31,0,0.07,0
bye,942.31,942.45,0,0.14,0
six,942.69,943.07,0,0.38,0
say,943.5,943.65,0,0.15,0
say,943.65,943.91,0,0.26,0
for,943.91,944.09,0,0.18,0
example,944.09,944.85,0,0.76,0
you,946.1,946.54,0,0.44,0
%HESITATION,946.54,947.09,0,0.55,0
you,947.96,948.12,0,0.16,0
go,948.12,948.27,0,0.15,0
seven,948.27,948.63,0,0.36,0
six,948.63,949.06,0,0.43,0
by,949.06,949.41,0,0.35,0
I,949.96,950.07,0,0.11,0
need,950.07,950.22,0,0.15,0
to,950.22,950.32,0,0.1,0
K.,950.32,950.56,0,0.24,0
C.,951.11,951.48,0,0.37,0
and,951.69,952.29,0,0.6,0
it,952.77,952.96,0,0.19,0
went,952.99,953.24,0,0.25,0
to,953.24,953.4,0,0.16,0
the,953.6,953.71,0,0.11,0
bank,953.71,954.2,0,0.49,0
and,954.2,954.32,0,0.12,0
you,954.32,954.41,0,0.09,0
go,954.41,954.53,0,0.12,0
to,954.73,954.87,0,0.14,0
buy,954.87,955.15,0,0.28,0
%HESITATION,956.25,956.99,0,0.74,0
I,958.3,958.51,0,0.21,0
would,958.51,958.77,0,0.26,0
say,958.86,959.12,0,0.26,0
to,959.12,959.34,0,0.22,0
you,959.34,959.77,0,0.43,0
can,960.08,960.31,0,0.23,0
go,960.31,960.49,0,0.18,0
to,960.49,960.62,0,0.13,0
aspen,960.71,961.04,0,0.33,0
so,961.04,961.42,0,0.38,0
to,962.61,962.76,0,0.15,0
get,962.76,962.96,0,0.2,0
the,962.96,963.06,0,0.1,0
intravenous,963.06,963.64,0,0.58,0
antibiotics,963.64,964.87,0,1.23,0
S.,965.53,965.71,0,0.18,0
U.,965.71,965.85,0,0.14,0
G.,965.85,966.06,0,0.21,0
P.,966.06,966.29,0,0.23,0
I,966.29,966.36,0,0.07,0
wouldn't,966.36,966.69,0,0.33,0
recommend,966.69,967.32,0,0.63,0
it,967.32,967.59,0,0.27,0
because,967.59,968.17,0,0.58,0
it's,968.74,968.93,0,0.19,0
nothing,968.93,969.24,0,0.31,0
to,969.24,969.37,0,0.13,0
do,969.37,969.53,0,0.16,0
with,969.53,969.7,0,0.17,0
you,969.7,969.86,0,0.16,0
on,969.86,970,0,0.14,0
this,970,970.22,0,0.22,0
you,970.22,970.35,0,0.13,0
hung,970.35,970.74,0,0.39,0
up,970.74,970.9,0,0.16,0
on,971.08,971.24,0,0.16,0
the,971.24,971.36,0,0.12,0
landing,971.36,971.96,0,0.6,0
is,972.52,972.81,0,0.29,0
an,972.81,972.92,0,0.11,0
acute,972.92,973.25,0,0.33,0
problem,973.25,973.89,0,0.64,0
right,975.01,975.27,1,0.26,0
the,976.61,976.75,0,0.14,0
distinction,976.75,977.59,0,0.84,0
over,977.7,978,1,0.3,0
to,978,978.11,1,0.11,0
Russia,978.11,978.47,1,0.36,0
right,978.47,978.7,1,0.23,0
is,978.7,978.87,1,0.17,0
downs,978.87,979.23,1,0.36,0
documents,979.23,980.11,1,0.88,0
for,980.35,980.93,1,0.58,0
Kerry,981.74,982.14,1,0.4,0
around,982.14,982.45,1,0.31,0
current,982.57,982.92,1,0.35,0
then,982.92,983.06,1,0.14,0
run,983.06,983.41,1,0.35,0
with,983.47,983.73,1,0.26,0
me,983.73,983.86,1,0.13,0
were,983.86,984,1,0.14,0
going,984.33,984.64,1,0.31,0
by,985.06,985.36,1,0.3,0
once,985.53,985.96,1,0.43,0
yeah,986.43,986.65,0,0.22,0
phones,987.12,987.52,0,0.4,0
can't,987.52,987.9,0,0.38,0
send,987.9,988.29,0,0.39,0
well,988.29,988.62,0,0.33,0
C.,989.03,989.43,0,0.4,0
accounts,989.46,989.87,0,0.41,0
Kaplan,989.87,990.43,0,0.56,0
is,990.43,990.82,0,0.39,0
%HESITATION,990.91,991.18,0,0.27,0
something,991.18,991.72,0,0.54,0
that,991.72,992.01,0,0.29,0
%HESITATION,992.21,992.71,0,0.5,0
you,993.13,993.3,0,0.17,0
can,993.3,993.53,0,0.23,0
it,993.53,993.74,0,0.21,0
belongs,993.74,994.2,0,0.46,0
to,994.2,994.37,0,0.17,0
you,994.37,994.85,0,0.48,0
and,995.02,995.15,0,0.13,0
if,995.15,995.31,0,0.16,0
your,995.31,995.51,0,0.2,0
documents,995.51,996.14,0,0.63,0
you,996.14,996.32,0,0.18,0
can,996.32,996.48,0,0.16,0
carry,996.48,996.86,0,0.38,0
it,996.86,997.07,0,0.21,0
around,997.2,997.66,0,0.46,0
with,997.66,997.81,0,0.15,0
you,997.81,998.15,0,0.34,0
%HESITATION,999.06,999.82,0,0.76,0
there's,1000.24,1000.49,0,0.25,0
also,1000.49,1000.89,0,0.4,0
another,1000.89,1001.48,0,0.59,0
%HESITATION,1002.29,1002.57,0,0.28,0
online,1002.95,1003.58,0,0.63,0
%HESITATION,1003.89,1004.2,0,0.31,0
platform,1004.2,1005,0,0.8,0
web,1005.03,1005.37,0,0.34,0
by,1005.37,1005.93,0,0.56,0
someone's,1006.28,1006.71,0,0.43,0
wishes,1006.71,1007.14,0,0.43,0
and,1007.14,1007.28,0,0.14,0
preferences,1007.28,1008,0,0.72,0
upload,1008.36,1008.89,0,0.53,0
date,1008.89,1009.29,0,0.4,0
so,1010.1,1010.3,0,0.2,0
that,1010.3,1010.73,0,0.43,0
if,1010.85,1011.37,0,0.52,0
by,1011.4,1011.57,0,0.17,0
any,1011.57,1011.82,0,0.25,0
chance,1011.82,1012.1,0,0.28,0
%HESITATION,1012.1,1012.47,0,0.37,0
one,1013.28,1013.79,0,0.51,0
if,1013.82,1013.99,0,0.17,0
if,1014.17,1014.42,0,0.25,0
you,1014.42,1014.57,0,0.15,0
needed,1014.57,1015.28,0,0.71,0
if,1015.33,1015.56,0,0.23,0
you,1015.56,1015.66,0,0.1,0
called,1015.66,1016.01,0,0.35,0
an,1016.01,1016.09,0,0.08,0
ambulance,1016.09,1016.97,0,0.88,0
%HESITATION,1017.03,1017.65,1,0.62,0
%HESITATION,1017.92,1018.25,0,0.33,0
thank,1018.65,1018.84,0,0.19,0
you,1018.84,1018.91,0,0.07,0
that,1018.91,1019.14,0,0.23,0
pin,1019.14,1019.71,0,0.57,0
casualty,1020.24,1021.25,0,1.01,0
%HESITATION,1021.3,1021.86,0,0.56,0
%HESITATION,1022.6,1022.92,0,0.32,0
%HESITATION,1022.96,1023.46,0,0.5,0
you,1023.61,1023.73,0,0.12,0
need,1023.73,1024.02,0,0.29,0
to,1024.02,1024.13,0,0.11,0
G.,1024.13,1024.36,0,0.23,0
P.,1024.36,1024.59,0,0.23,0
S.,1024.59,1024.96,0,0.37,0
and,1024.96,1025.1,0,0.14,0
I,1025.1,1025.22,0,0.12,0
wasn't,1025.22,1025.57,0,0.35,0
on,1025.57,1025.7,0,0.13,0
coal,1025.7,1026.44,0,0.74,0
%HESITATION,1026.82,1027.08,0,0.26,0
all,1027.08,1027.27,0,0.19,0
you,1027.27,1027.41,0,0.14,0
needed,1027.41,1027.87,0,0.46,0
%HESITATION,1028,1028.52,0,0.52,0
%HESITATION,1029.02,1029.35,0,0.33,0
another,1029.35,1029.8,0,0.45,0
specially,1030,1030.49,0,0.49,0
seven,1030.49,1031.1,0,0.61,0
%HESITATION,1031.91,1032.35,0,0.44,0
such,1032.35,1032.68,0,0.33,0
as,1032.68,1032.92,0,0.24,0
coke,1033.52,1034.07,1,0.55,0
it's,1034.67,1034.87,0,0.2,0
cold,1034.87,1035.68,0,0.81,0
%HESITATION,1035.72,1036.37,0,0.65,0
well,1036.41,1036.68,0,0.27,0
lately,1036.75,1037.39,0,0.64,0
it's,1037.39,1037.58,0,0.19,0
cold,1037.58,1038.04,0,0.46,0
cold,1038.04,1038.49,0,0.45,0
night,1038.49,1038.74,0,0.25,0
my,1038.74,1038.91,0,0.17,0
cat,1038.91,1039.38,0,0.47,0
across,1039.82,1040.18,0,0.36,0
London,1040.18,1040.7,0,0.52,0
every,1042.32,1042.72,0,0.4,0
area,1042.72,1043.45,0,0.73,0
%HESITATION,1043.95,1044.33,0,0.38,0
O.,1044.33,1044.44,0,0.11,0
C.,1044.44,1044.7,0,0.26,0
N.,1044.7,1044.9,0,0.2,0
C.,1044.9,1045.22,0,0.32,0
for,1045.22,1045.36,0,0.14,0
short,1045.36,1045.78,0,0.42,0
you,1045.78,1045.87,0,0.09,0
can,1045.87,1046.07,0,0.2,0
you,1046.07,1046.2,0,0.13,0
can,1046.2,1046.4,0,0.2,0
Google,1046.4,1046.71,0,0.31,0
that,1046.71,1047.03,0,0.32,0
%HESITATION,1047.67,1048.25,0,0.58,0
%HESITATION,1049.4,1049.72,0,0.32,0
but,1049.72,1049.9,0,0.18,0
that'll,1049.9,1050.31,0,0.41,0
say,1050.31,1050.6,0,0.29,0
%HESITATION,1050.6,1050.85,0,0.25,0
%HESITATION,1050.88,1051.36,0,0.48,0
national,1051.53,1052.27,0,0.74,0
%HESITATION,1052.61,1053.02,0,0.41,0
program,1053.02,1053.7,0,0.68,0
do,1053.7,1053.9,0,0.2,0
it's,1053.9,1054.24,0,0.34,0
been,1054.27,1054.45,0,0.18,0
rolled,1054.45,1054.72,0,0.27,0
up,1054.72,1054.88,0,0.16,0
in,1054.88,1054.96,0,0.08,0
the,1054.96,1055.08,0,0.12,0
mountains,1055.19,1055.55,0,0.36,0
hell,1055.55,1055.93,0,0.38,0
%HESITATION,1056.74,1057.05,0,0.31,0
but,1057.05,1057.25,0,0.2,0
the,1057.25,1057.59,0,0.34,0
the,1057.75,1057.87,0,0.12,0
good,1057.87,1058.07,0,0.2,0
brand,1058.07,1058.68,0,0.61,0
we,1058.78,1058.92,0,0.14,0
have,1058.92,1059.24,0,0.32,0
in,1059.24,1059.36,0,0.12,0
London,1059.36,1059.93,0,0.57,0
%HESITATION,1060.02,1060.41,0,0.39,0
if,1060.44,1060.57,0,0.13,0
you'd,1060.57,1060.69,0,0.12,0
like,1060.69,1060.95,0,0.26,0
you,1060.95,1061.08,0,0.13,0
it's,1061.16,1061.35,0,0.19,0
called,1061.35,1061.62,0,0.27,0
code,1061.62,1061.91,0,0.29,0
and,1061.91,1062,0,0.09,0
they,1062,1062.12,0,0.12,0
can,1062.3,1062.76,0,0.46,0
cause,1064.25,1064.52,1,0.27,0
for,1064.82,1064.96,1,0.14,0
online,1064.96,1065.41,1,0.45,0
welcome,1066.25,1066.66,1,0.41,0
to,1067.19,1067.38,1,0.19,0
my,1068.84,1069.05,1,0.21,0
number,1069.05,1069.34,1,0.29,0
one,1069.34,1069.61,1,0.27,0
%HESITATION,1071.02,1071.29,0,0.27,0
it,1071.29,1071.51,0,0.22,0
tends,1071.51,1071.89,0,0.38,0
to,1071.89,1071.99,0,0.1,0
be,1071.99,1072.11,0,0.12,0
people,1072.11,1072.68,0,0.57,0
who,1072.68,1073.2,0,0.52,0
yeah,1073.3,1073.51,0,0.21,0
it's,1073.51,1073.76,0,0.25,0
the,1073.76,1073.86,0,0.1,0
people,1073.86,1074.23,0,0.37,0
who,1074.23,1074.44,0,0.21,0
are,1074.44,1074.65,0,0.21,0
approaching,1074.65,1075.18,0,0.53,0
the,1075.18,1075.28,0,0.1,0
end,1075.28,1075.53,0,0.25,0
of,1075.53,1075.66,0,0.13,0
line,1075.66,1076,0,0.34,0
yes,1076.53,1076.95,0,0.42,0
nothing,1077.22,1077.74,0,0.52,0
is,1077.74,1077.89,0,0.15,0
up,1077.89,1078.08,0,0.19,0
loaded,1078.08,1078.47,0,0.39,0
without,1078.47,1078.81,0,0.34,0
consent,1078.81,1079.33,0,0.52,0
it,1079.92,1080.1,0,0.18,0
has,1080.1,1080.36,0,0.26,0
to,1080.36,1080.49,0,0.13,0
be,1080.49,1080.84,0,0.35,0
%HESITATION,1081.65,1082.19,0,0.54,0
with,1082.71,1083.01,0,0.3,0
with,1083.19,1083.43,0,0.24,0
your,1083.43,1083.66,0,0.23,0
with,1084,1084.21,0,0.21,0
your,1084.21,1084.43,0,0.22,0
permission,1084.43,1085.21,0,0.78,0
so,1087.49,1087.72,1,0.23,0
%HESITATION,1088.28,1088.44,1,0.16,0
for,1088.44,1088.83,1,0.39,0
this,1088.86,1089.04,1,0.18,0
my,1090.03,1090.24,1,0.21,0
core,1090.39,1090.96,1,0.57,0
which,1091,1091.14,1,0.14,0
is,1091.14,1091.26,1,0.12,0
kind,1091.26,1091.43,1,0.17,0
of,1091.43,1091.55,1,0.12,0
let,1091.58,1091.79,1,0.21,0
it,1091.79,1092.06,1,0.27,0
load,1093.45,1093.8,1,0.35,0
so,1093.98,1094.23,1,0.25,0
everything,1094.65,1095.07,1,0.42,0
that,1095.07,1095.32,1,0.25,0
is,1095.58,1095.71,1,0.13,0
needed,1095.71,1096.18,1,0.47,0
yep,1096.51,1096.75,1,0.24,0
indeed,1097.71,1098.19,0,0.48,0
it,1098.19,1098.33,0,0.14,0
tends,1098.33,1098.71,0,0.38,0
to,1098.71,1098.84,0,0.13,0
be,1098.84,1099,0,0.16,0
people,1099,1099.62,0,0.62,0
who,1099.62,1100.2,0,0.58,0
are,1100.23,1100.58,0,0.35,0
actively,1100.58,1101.21,0,0.63,0
involved,1101.21,1102.03,0,0.82,0
or,1102.03,1102.24,0,0.21,0
like,1102.24,1102.56,0,0.32,0
he's,1102.56,1102.8,0,0.24,0
being,1102.8,1103.07,0,0.27,0
told,1103.07,1103.4,0,0.33,0
to,1103.4,1103.51,0,0.11,0
be,1103.51,1103.6,0,0.09,0
okay,1103.6,1104.1,0,0.5,0
I,1104.1,1104.16,0,0.06,0
say,1104.16,1104.65,0,0.49,0
%HESITATION,1105.23,1105.9,0,0.67,0
there's,1106.97,1107.24,0,0.27,0
no,1107.24,1107.38,0,0.14,0
reason,1107.52,1108.06,0,0.54,0
why,1108.06,1108.39,0,0.33,0
my,1108.39,1108.86,0,0.47,0
physiotherapy,1109.02,1110.34,0,1.32,0
information,1110.62,1111.38,0,0.76,0
couldn't,1111.38,1111.74,0,0.36,0
be,1111.74,1111.87,0,0.13,0
put,1111.87,1112.16,0,0.29,0
up,1112.16,1112.41,0,0.25,0
on,1112.41,1112.57,0,0.16,0
it,1112.57,1112.72,0,0.15,0
but,1112.72,1112.87,0,0.15,0
I,1112.87,1112.96,0,0.09,0
don't,1112.96,1113.25,0,0.29,0
seem,1113.25,1113.49,0,0.24,0
to,1113.74,1113.92,0,0.18,0
see,1113.92,1114.05,0,0.13,0
a,1114.05,1114.11,0,0.06,0
therapist,1114.11,1114.83,0,0.72,0
routinely,1114.83,1115.47,0,0.64,0
have,1115.47,1115.66,0,0.19,0
access,1115.66,1116.22,0,0.56,0
to,1116.22,1116.42,0,0.2,0
it,1116.42,1116.67,0,0.25,0
I,1116.74,1116.82,0,0.08,0
might,1116.82,1117.04,0,0.22,0
be,1117.04,1117.15,0,0.11,0
wrong,1117.15,1117.6,0,0.45,0
at,1118.31,1118.53,0,0.22,0
you,1120.38,1120.47,0,0.09,0
can,1120.47,1120.76,0,0.29,0
see,1120.76,1121.14,0,0.38,0
seems,1121.62,1121.89,1,0.27,0
to,1121.89,1121.95,1,0.06,0
make,1121.95,1122.11,1,0.16,0
sense,1122.11,1122.53,1,0.42,0
%HESITATION,1123.51,1124.11,0,0.6,0
so,1125.9,1126.13,0,0.23,0
that,1126.13,1126.41,0,0.28,0
see,1126.41,1127.07,0,0.66,0
%HESITATION,1127.16,1127.69,0,0.53,0
I'd,1127.73,1127.92,0,0.19,0
sounds,1127.92,1128.3,0,0.38,0
kapten,1128.3,1129.31,0,1.01,0
with,1129.38,1129.76,0,0.38,0
B.,1129.83,1130.18,0,0.35,0
advanced,1130.37,1130.82,0,0.45,0
decision,1130.82,1131.21,0,0.39,0
to,1131.21,1131.4,0,0.19,0
refuse,1131.4,1131.88,0,0.48,0
treatment,1131.88,1132.58,0,0.7,0
and,1132.61,1132.81,0,0.2,0
%HESITATION,1132.81,1132.92,0,0.11,0
say,1132.92,1133.37,0,0.45,0
%HESITATION,1133.83,1134.41,0,0.58,0
%HESITATION,1135.81,1136.62,0,0.81,0
%HESITATION,1138.1,1138.31,0,0.21,0
coordinate,1138.31,1138.82,0,0.51,0
my,1138.82,1138.95,0,0.13,0
cash,1138.95,1139.4,0,0.45,0
we've,1140.48,1140.73,0,0.25,0
got,1140.73,1140.91,0,0.18,0
quite,1140.91,1141.12,0,0.21,0
slow,1141.12,1141.32,0,0.2,0
down,1141.32,1141.55,0,0.23,0
already,1141.55,1142.2,0,0.65,0
%HESITATION,1142.82,1143.37,0,0.55,0
are,1143.96,1144.04,0,0.08,0
you,1144.04,1144.2,0,0.16,0
still,1144.2,1144.43,0,0.23,0
okay,1144.43,1144.78,0,0.35,0
to,1144.78,1144.92,0,0.14,0
Kerry,1144.92,1145.28,0,0.36,0
on,1145.28,1145.77,0,0.49,0
yeah,1146.27,1146.47,1,0.2,0
%HESITATION,1148.3,1148.85,0,0.55,0
D.,1152.79,1153.04,0,0.25,0
O.,1153.11,1153.53,0,0.42,0
J.,1154.56,1155.08,0,0.52,0
yet,1155.35,1155.74,0,0.39,0
quite,1155.77,1156.53,0,0.76,0
