WORD,FROM,TO,SPEAKER,SPOKEN_TIME,LABEL
all,590.54,591.03,0,0.49,1
no,591.27,591.45,0,0.18,1
good,591.48,591.86,0,0.38,1
I,592.67,592.73,0,0.06,1
know,592.73,593.05,0,0.32,1
good,593.42,593.78,0,0.36,1
enough,593.78,594.13,0,0.35,1
if,594.13,594.29,0,0.16,1
you,594.29,594.38,0,0.09,1
like,594.38,594.87,0,0.49,1
for,595.27,595.55,0,0.28,1
for,595.55,595.73,0,0.18,1
the,595.73,595.83,0,0.1,1
situation,595.83,596.8,0,0.97,1
helping,597.26,597.63,0,0.37,1
you,597.63,597.73,0,0.1,1
to,597.73,597.88,0,0.15,1
process,597.88,598.81,0,0.93,1
those,598.84,599.1,0,0.26,1
emotions,599.1,599.77,0,0.67,1
I,600.09,600.2,0,0.11,1
thank,600.2,600.48,0,0.28,1
you,600.48,600.6,0,0.12,1
pulled,600.6,600.91,0,0.31,1
me,601.02,601.13,0,0.11,1
as,601.13,601.29,0,0.16,1
well,601.29,601.96,0,0.67,1
in,602.03,602.53,0,0.5,1
pain,602.57,602.89,0,0.32,1
and,602.89,603.11,0,0.22,1
symptom,603.11,603.89,0,0.78,1
management,604.21,605.07,0,0.86,1
so,605.23,605.44,1,0.21,1
%HESITATION,605.64,605.76,1,0.12,1
my,605.76,605.95,1,0.19,1
lucky,605.95,606.34,1,0.39,1
to,606.34,606.45,1,0.11,1
get,606.45,606.78,1,0.33,1
best,607.92,608.29,1,0.37,1
%HESITATION,608.29,608.59,1,0.3,1
%HESITATION,608.59,609.05,1,0.46,1
best,610.03,610.29,1,0.26,1
to,610.29,610.57,1,0.28,1
control,610.82,611.36,1,0.54,1
this,611.36,611.56,1,0.2,1
payment,611.56,612.09,1,0.53,1
as,612.38,612.54,1,0.16,1
a,612.54,612.64,1,0.1,1
result,612.64,613.19,1,0.55,1
using,613.69,614.23,1,0.54,1
yeah,614.5,614.87,0,0.37,1
and,615.68,615.84,0,0.16,1
play,615.84,616.19,0,0.35,1
on,616.69,617.02,1,0.33,1
it,617.07,617.24,1,0.17,1
so,617.24,617.55,1,0.31,1
so,617.64,618.03,1,0.39,1
to,618.06,618.21,1,0.15,1
do,618.21,618.41,1,0.2,1
drugs,618.41,618.83,1,0.42,1
and,618.83,618.97,1,0.14,1
stuff,618.97,619.24,1,0.27,1
is,619.24,619.38,1,0.14,1
it,619.38,619.61,1,0.23,1
%HESITATION,619.69,620.05,1,0.36,1
sometime,620.44,620.92,0,0.48,1
that,621.16,621.38,0,0.22,1
yep,622.36,622.7,0,0.34,1
they,622.7,622.84,0,0.14,1
do,622.84,623.07,0,0.23,1
use,623.07,623.31,0,0.24,1
medication,623.31,624.19,0,0.88,1
%HESITATION,624.74,625.19,0,0.45,1
but,625.19,625.38,0,0.19,1
also,625.38,625.72,0,0.34,1
they,625.72,625.83,0,0.11,1
use,625.83,626.13,0,0.3,1
%HESITATION,626.13,626.19,0,0.06,1
there,626.19,626.5,0,0.31,1
%HESITATION,626.5,626.86,0,0.36,1
sort,626.91,627.07,0,0.16,1
of,627.07,627.14,0,0.07,1
complementary,627.14,627.95,0,0.81,1
and,627.95,628.16,0,0.21,1
alternative,628.16,628.96,0,0.8,1
therapies,629.61,630.25,0,0.64,1
as,630.25,630.42,0,0.17,1
well,630.42,631.11,0,0.69,1
%HESITATION,631.19,631.96,0,0.77,1
that,631.99,632.24,0,0.25,1
they,632.24,632.69,0,0.45,1
%HESITATION,633.36,633.69,0,0.33,1
calling,635.13,635.48,0,0.35,1
it,635.48,635.66,0,0.18,1
%HESITATION,636.15,636.67,0,0.52,1
%HESITATION,637.27,637.89,0,0.62,1
you,638.27,638.39,0,0.12,1
know,638.39,638.52,0,0.13,1
they,638.52,638.69,0,0.17,1
were,638.69,638.86,0,0.17,1
off,638.86,639.15,0,0.29,1
%HESITATION,639.15,639.42,0,0.27,1
to,640.11,640.36,0,0.25,1
upgrade,640.36,640.74,0,0.38,1
to,640.74,640.89,0,0.15,1
a,640.89,640.95,0,0.06,1
lesser,640.95,641.28,0,0.33,1
degree,641.28,641.87,0,0.59,1
%HESITATION,641.9,642.2,0,0.3,1
free,642.2,642.43,0,0.23,1
of,642.43,642.52,0,0.09,1
charge,642.52,643.24,0,0.72,1
%HESITATION,643.82,644.27,0,0.45,1
I,644.97,645,0,0.03,1
think,645,645.18,0,0.18,1
the,645.18,645.27,0,0.09,1
other,645.27,645.49,0,0.22,1
thing,645.49,645.71,0,0.22,1
I'm,645.71,645.85,0,0.14,1
concerned,645.85,646.32,0,0.47,1
about,646.32,646.58,0,0.26,1
is,646.58,646.69,0,0.11,1
whether,646.69,646.93,0,0.24,1
your,646.93,647.11,0,0.18,1
site,647.11,647.59,0,0.48,1
%HESITATION,648.13,648.79,0,0.66,1
you,649.47,649.61,0,0.14,1
know,649.61,649.74,0,0.13,1
well,649.87,650.15,1,0.28,1
the,650.35,650.48,1,0.13,1
girls,650.48,651.13,1,0.65,1
yeah,651.79,652.22,1,0.43,1
I,652.25,652.37,1,0.12,1
mean,652.37,652.6,1,0.23,1
it's,652.6,652.75,1,0.15,1
you,652.75,652.91,1,0.16,1
know,652.91,653.14,1,0.23,1
I'm,653.14,653.43,1,0.29,1
over,653.43,653.71,1,0.28,1
here,653.71,654.12,1,0.41,1
yeah,654.64,655.02,0,0.38,1
this,655.07,655.43,1,0.36,1
campaign,655.43,656.2,1,0.77,1
and,656.75,657.15,1,0.4,1
%HESITATION,657.15,657.52,1,0.37,1
with,658.03,658.55,1,0.52,1
%HESITATION,658.55,658.92,1,0.37,1
with,659.21,659.43,1,0.22,1
my,659.43,659.67,1,0.24,1
two,659.7,659.96,1,0.26,1
don't,659.96,660.31,1,0.35,1
says,660.31,660.63,1,0.32,1
because,660.63,661.43,1,0.8,1
%HESITATION,661.43,661.82,1,0.39,1
yeah,662.06,662.28,1,0.22,1
my,662.28,662.42,1,0.14,1
main,662.42,662.69,1,0.27,1
my,662.99,663.2,1,0.21,1
main,663.2,663.58,1,0.38,1
home,663.58,664.03,1,0.45,1
%HESITATION,665.22,665.74,1,0.52,1
%HESITATION,666.09,666.48,1,0.39,1
%HESITATION,666.71,667.51,1,0.8,1
%HESITATION,668.13,668.49,1,0.36,1
see,668.49,669.07,1,0.58,1
I,669.62,669.74,1,0.12,1
mean,669.74,669.92,1,0.18,1
the,669.92,670.04,1,0.12,1
really,670.04,670.29,1,0.25,1
hard,670.29,670.59,1,0.3,1
thing,670.59,670.79,1,0.2,1
is,670.79,671.16,1,0.37,1
you,671.6,671.69,1,0.09,1
know,671.69,671.84,1,0.15,1
it,671.84,671.97,1,0.13,1
is,671.97,672.13,1,0.16,1
a,672.13,672.31,1,0.18,1
part,672.36,672.61,1,0.25,1
of,672.61,672.68,1,0.07,1
me,672.68,672.78,1,0.1,1
that,672.78,672.89,1,0.11,1
wants,672.89,673.12,1,0.23,1
to,673.12,673.21,1,0.09,1
go,673.21,673.38,1,0.17,1
back,673.38,673.74,1,0.36,1
that,673.74,674.07,1,0.33,1
but,674.07,674.37,1,0.3,1
when,674.56,675.03,1,0.47,1
I,675.03,675.11,1,0.08,1
was,675.11,675.32,1,0.21,1
that,675.32,675.65,1,0.33,1
that,676.46,676.69,1,0.23,1
was,676.69,676.83,1,0.14,1
the,676.83,676.93,1,0.1,1
call,676.93,677.14,1,0.21,1
caught,677.14,677.42,1,0.28,1
the,677.42,677.53,1,0.11,1
man,677.53,677.68,1,0.15,1
not,677.68,677.9,1,0.22,1
to,677.9,678.01,1,0.11,1
come,678.01,678.23,1,0.22,1
here,678.23,678.63,1,0.4,1
so,678.63,679.02,1,0.39,1
I'm,679.54,679.71,1,0.17,1
not,679.71,679.96,1,0.25,1
you,680.37,680.49,1,0.12,1
know,680.49,680.58,1,0.09,1
I'm,680.58,680.69,1,0.11,1
a,680.69,680.76,1,0.07,1
bit,680.76,680.98,1,0.22,1
stuck,680.98,681.42,1,0.44,1
my,681.42,681.57,1,0.15,1
girlfriends,681.57,682.23,1,0.66,1
%HESITATION,682.23,682.38,1,0.15,1
that,682.38,682.55,1,0.17,1
I,682.55,682.6,1,0.05,1
received,682.6,683.02,1,0.42,1
%HESITATION,683.02,683.29,1,0.27,1
%HESITATION,683.29,683.49,1,0.2,1
%HESITATION,683.84,684.05,0,0.21,1
%HESITATION,684.08,684.39,1,0.31,1
%HESITATION,684.39,684.65,1,0.26,1
%HESITATION,684.76,685.32,1,0.56,1
socialist,685.35,685.95,1,0.6,1
bloody,686.21,686.6,1,0.39,1
locked,686.6,686.97,1,0.37,1
%HESITATION,686.97,687.21,1,0.24,1
business,687.21,687.78,1,0.57,1
which,687.78,688.06,1,0.28,1
is,688.06,688.22,1,0.16,1
messed,688.32,688.73,1,0.41,1
with,688.73,688.88,1,0.15,1
things,688.88,689.41,1,0.53,1
now,689.67,690.02,0,0.35,1
so,691.24,691.87,1,0.63,1
sorry,692.88,693.48,0,0.6,1
three,693.51,693.71,0,0.2,1
eighty,693.71,693.87,0,0.16,1
task,693.87,694.32,0,0.45,1
there,696.84,697.14,1,0.3,1
it,697.14,697.23,1,0.09,1
is,697.23,697.68,1,0.45,1
****,697.71,698.01,1,0.3,1
happens,698.01,698.61,1,0.6,1
%HESITATION,698.68,699.4,1,0.72,1
but,699.47,699.88,1,0.41,1
%HESITATION,699.88,700.4,1,0.52,1
%HESITATION,700.93,701.15,1,0.22,1
yeah,701.15,701.45,1,0.3,1
%HESITATION,701.45,701.85,1,0.4,1
yeah,702.14,702.42,1,0.28,1
I,702.42,702.72,1,0.3,1
%HESITATION,702.72,703.03,1,0.31,1
%HESITATION,703.06,703.28,1,0.22,1
I,703.28,703.74,1,0.46,1
mean,703.74,703.93,1,0.19,1
is,703.93,704.08,1,0.15,1
K.,704.08,704.3,1,0.22,1
it's,704.3,704.44,1,0.14,1
some,704.44,704.6,1,0.16,1
it's,704.6,704.86,1,0.26,1
one,704.86,705,1,0.14,1
of,705,705.06,1,0.06,1
the,705.06,705.13,1,0.07,1
reasons,705.13,705.44,1,0.31,1
or,705.44,705.63,1,0.19,1
so,705.63,705.85,1,0.22,1
to,705.85,706.3,1,0.45,1
%HESITATION,706.5,706.67,1,0.17,1
load,706.67,706.99,1,0.32,1
ready,706.99,707.41,1,0.42,1
the,707.73,707.87,1,0.14,1
state,707.87,708.25,1,0.38,1
they,708.25,708.42,1,0.17,1
got,708.42,708.61,1,0.19,1
only,708.61,708.86,1,0.25,1
nationalized,708.86,709.7,1,0.84,1
M.,709.7,709.84,1,0.14,1
Y.,709.84,710.42,1,0.58,1
but,710.69,710.88,1,0.19,1
he,710.88,710.98,1,0.1,1
just,710.98,711.32,1,0.34,1
wants,711.32,711.62,1,0.3,1
me,711.62,711.76,1,0.14,1
up,711.76,712.08,1,0.32,1
and,712.49,712.98,1,0.49,1
%HESITATION,713.21,713.84,1,0.63,1
you,714.04,714.19,1,0.15,1
know,714.19,714.48,1,0.29,1
I,714.62,714.92,1,0.3,1
hope,714.98,715.3,1,0.32,1
quit,715.3,715.7,1,0.4,1
smoking,715.7,716.3,1,0.6,1
I,716.47,716.66,1,0.19,1
was,716.98,717.15,1,0.17,1
closing,717.15,717.6,1,0.45,1
down,717.6,718,1,0.4,1
by,718,718.2,1,0.2,1
closing,718.2,718.64,1,0.44,1
down,718.64,718.96,1,0.32,1
they,718.96,719.29,1,0.33,1
they,719.83,720,1,0.17,1
cut,720,720.31,1,0.31,1
by,720.31,720.55,1,0.24,1
tool,720.55,720.85,1,0.3,1
king,720.85,721.14,1,0.29,1
and,721.14,721.32,1,0.18,1
it,721.32,721.47,1,0.15,1
just,721.47,721.73,1,0.26,1
doesn't,721.73,722.03,1,0.3,1
work,722.03,722.53,1,0.5,1
%HESITATION,722.76,723.09,1,0.33,1
%HESITATION,723.29,723.82,1,0.53,1
so,723.87,724.36,1,0.49,1
I,724.74,724.95,1,0.21,1
sink,724.95,725.56,1,0.61,1
you,725.59,725.72,1,0.13,1
know,725.72,725.9,1,0.18,1
I've,725.9,726.06,1,0.16,1
got,726.06,726.2,1,0.14,1
to,726.2,726.28,1,0.08,1
be,726.28,726.48,1,0.2,1
responsible,726.48,727.38,1,0.9,1
%HESITATION,728.24,728.77,1,0.53,1
about,729.32,729.93,1,0.61,1
how,730.57,730.88,1,0.31,1
things,730.88,731.18,1,0.3,1
happen,731.18,731.67,1,0.49,1
to,731.67,731.82,1,0.15,1
them,731.82,732.08,1,0.26,1
as,732.08,732.28,1,0.2,1
well,732.99,733.18,1,0.19,1
as,733.18,733.33,1,0.15,1
just,733.33,733.64,1,0.31,1
have,733.64,733.85,1,0.21,1
things,733.85,734.07,1,0.22,1
happen,734.07,734.52,1,0.45,1
to,734.52,734.68,1,0.16,1
me,734.68,735.08,1,0.4,1
okay,735.47,735.93,0,0.46,1
okay,736.81,737.19,0,0.38,1
so,738.77,739.01,0,0.24,1
I,739.44,739.53,0,0.09,1
mean,739.53,739.7,0,0.17,1
it,739.7,739.92,0,0.22,1
sounds,739.92,740.69,0,0.77,1
as,740.69,740.83,0,0.14,1
if,740.83,741,0,0.17,1
set,741,741.55,0,0.55,1
it,742.02,742.22,0,0.2,1
out,742.25,742.45,0,0.2,1
she,742.45,742.7,0,0.25,1
a,742.7,742.77,0,0.07,1
bit,742.77,743.04,0,0.27,1
extra,743.07,743.62,0,0.55,1
support,743.62,744.18,0,0.56,1
in,744.18,744.35,0,0.17,1
that,744.35,744.61,0,0.26,1
sense,744.61,744.97,0,0.36,1
as,744.97,745.1,0,0.13,1
well,745.1,745.65,0,0.55,1
for,745.65,745.89,0,0.24,1
the,745.89,746.13,0,0.24,1
for,746.29,746.4,0,0.11,1
the,746.4,746.5,0,0.1,1
go,746.5,747.11,0,0.61,1
%HESITATION,748.06,748.35,0,0.29,1
might,748.35,748.65,0,0.3,1
take,748.65,748.91,0,0.26,1
some,748.91,749.32,0,0.41,1
some,749.35,749.57,0,0.22,1
of,749.57,749.64,0,0.07,1
the,749.64,749.73,0,0.09,1
book,749.73,750.03,0,0.3,1
now,750.03,750.16,0,0.13,1
if,750.16,750.31,0,0.15,1
you,750.31,750.73,0,0.42,1
yeah,752.08,752.47,1,0.39,1
as,752.85,753.07,1,0.22,1
which,753.07,753.33,1,0.26,1
%HESITATION,753.33,753.48,1,0.15,1
talking,753.48,753.88,1,0.4,1
about,753.88,754.19,1,0.31,1
so,754.19,754.33,1,0.14,1
I'm,754.33,754.43,1,0.1,1
just,754.43,754.73,1,0.3,1
thinking,754.73,755.24,1,0.51,1
that,755.24,755.54,1,0.3,1
you,756.73,756.86,1,0.13,1
know,756.86,757.05,1,0.19,1
I'm,757.05,757.38,1,0.33,1
%HESITATION,757.63,757.82,1,0.19,1
I'll,757.82,758.29,1,0.47,1
I'll,758.32,758.6,1,0.28,1
do,758.6,758.92,1,0.32,1
with,758.92,759.21,1,0.29,1
stuff,759.21,759.73,1,0.52,1
as,761.42,761.63,1,0.21,1
I,761.63,761.73,1,0.1,1
do,761.73,761.96,1,0.23,1
with,761.96,762.18,1,0.22,1
it,762.18,762.51,1,0.33,1
yeah,762.86,763.19,0,0.33,1
and,763.48,763.97,1,0.49,1
you,764,764.23,1,0.23,1
know,764.23,764.5,1,0.27,1
I'm,764.9,765.09,1,0.19,1
not,765.09,765.28,1,0.19,1
interested,765.28,765.91,1,0.63,1
in,765.91,766.1,1,0.19,1
suddenly,766.1,766.69,1,0.59,1
turning,766.72,767.15,1,0.43,1
into,767.15,767.48,1,0.33,1
some,767.48,767.82,1,0.34,1
tree,767.82,768.17,1,0.35,1
hugger,768.17,768.58,1,0.41,1
%HESITATION,769.39,769.97,1,0.58,1
%HESITATION,770.6,770.96,1,0.36,1
%HESITATION,770.99,771.02,1,0.03,1
%HESITATION,771.02,771.38,1,0.36,1
you,771.42,771.58,1,0.16,1
know,771.58,771.7,1,0.12,1
go,772.51,772.68,1,0.17,1
into,772.68,772.97,1,0.29,1
some,772.97,773.17,1,0.2,1
group,773.17,773.55,1,0.38,1
therapy,773.55,774.09,1,0.54,1
I'm,774.09,774.24,1,0.15,1
just,774.24,774.52,1,0.28,1
not,774.52,774.81,1,0.29,1
into,774.81,775.11,1,0.3,1
those,775.11,775.35,1,0.24,1
sort,775.35,775.77,1,0.42,1
of,775.77,775.87,1,0.1,1
things,775.87,776.12,1,0.25,1
but,776.12,776.29,1,0.17,1
I,776.29,776.36,1,0.07,1
do,776.36,776.56,1,0.2,1
recognize,776.56,777.29,1,0.73,1
that,777.29,777.58,1,0.29,1
for,777.96,778.05,1,0.09,1
them,778.05,778.34,1,0.29,1
is,778.34,778.5,1,0.16,1
very,778.5,778.73,1,0.23,1
different,778.73,779.3,1,0.57,1
and,779.3,779.54,1,0.24,1
you're,780.95,781.23,1,0.28,1
you're,781.23,781.46,1,0.23,1
right,781.46,781.76,1,0.3,1
Tom,781.76,782.08,1,0.32,1
I'm,782.11,782.32,1,0.21,1
putting,782.32,782.64,1,0.32,1
a,782.64,782.72,1,0.08,1
lot,782.72,782.9,1,0.18,1
of,782.9,783.13,1,0.23,1
energy,783.36,784.16,1,0.8,1
into,784.55,784.98,1,0.43,1
that,784.98,785.28,1,0.3,1
which,785.28,785.64,1,0.36,1
I,785.64,785.74,1,0.1,1
can't,785.74,786.1,1,0.36,1
really,786.1,786.37,1,0.27,1
afford,786.37,787.17,1,0.8,1
mmhm,787.43,787.78,0,0.35,1
mmhm,788.28,788.62,0,0.34,1
in,788.74,788.88,0,0.14,1
date,788.88,789.34,0,0.46,1
okay,791.03,791.69,0,0.66,1
say,792.12,792.56,0,0.44,1
%HESITATION,792.67,793.13,0,0.46,1
we've,793.2,793.49,0,0.29,1
only,793.49,793.64,0,0.15,1
got,793.64,793.79,0,0.15,1
a,793.79,793.83,0,0.04,1
couple,793.83,794.12,0,0.29,1
more,794.12,794.26,0,0.14,1
minutes,794.26,794.71,0,0.45,1
sorry,794.71,794.98,0,0.27,1
A.,794.98,795.07,0,0.09,1
U.,795.07,795.23,0,0.16,1
R.,795.23,795.37,0,0.14,1
K.,795.37,795.84,0,0.47,1
E.,795.84,796.08,0,0.24,1
%HESITATION,796.26,796.79,0,0.53,1
well,797.6,797.82,0,0.22,1
first,797.82,798.14,0,0.32,1
of,798.14,798.21,0,0.07,1
all,798.21,798.28,0,0.07,1
shy,798.28,798.52,0,0.24,1
just,798.52,798.76,0,0.24,1
summarize,798.76,799.34,0,0.58,1
went,799.34,799.73,0,0.39,1
where,799.73,799.89,0,0.16,1
we've,799.89,800.07,0,0.18,1
got,800.07,800.29,0,0.22,1
to,800.29,800.48,0,0.19,1
say,800.48,800.69,0,0.21,1
following,800.69,801.22,0,0.53,1
the,801.22,801.31,0,0.09,1
conversation,801.31,802.32,0,1.01,1
and,802.44,802.77,0,0.33,1
then,802.77,802.99,0,0.22,1
you,802.99,803.14,0,0.15,1
can,803.14,803.28,0,0.14,1
yeah,804.54,804.77,1,0.23,1
that,804.77,804.97,1,0.2,1
because,804.97,805.29,1,0.32,1
the,805.47,805.62,1,0.15,1
%HESITATION,805.62,805.75,1,0.13,1
the,805.75,805.89,1,0.14,1
other,805.89,806.08,1,0.19,1
the,806.27,806.39,1,0.12,1
other,806.39,806.58,1,0.19,1
thing,806.58,806.82,1,0.24,1
is,806.82,807.01,1,0.19,1
I'm,807.01,807.16,1,0.15,1
a,807.16,807.23,1,0.07,1
bit,807.23,807.45,1,0.22,1
bothered,807.45,807.76,1,0.31,1
about,807.76,808.21,1,0.45,1
Lexus,808.33,808.88,1,0.55,1
I,808.88,808.94,1,0.06,1
mean,808.94,809.11,1,0.17,1
I'm,809.11,809.27,1,0.16,1
I'm,809.34,809.54,1,0.2,1
not,809.54,809.69,1,0.15,1
really,809.69,809.87,1,0.18,1
have,809.87,810.06,1,0.19,1
much,810.1,810.31,1,0.21,1
anyways,810.31,810.68,1,0.37,1
let's,810.68,810.9,1,0.22,1
just,810.9,811.11,1,0.21,1
one,811.11,811.3,1,0.19,1
college,811.3,811.61,1,0.31,1
he,811.61,811.84,1,0.23,1
they,812.08,812.3,1,0.22,1
be,812.3,812.46,1,0.16,1
sent,812.46,812.8,1,0.34,1
sending,812.8,813.16,1,0.36,1
you,813.16,813.34,1,0.18,1
stuff,813.34,813.64,1,0.3,1
they've,813.64,813.86,1,0.22,1
been,813.86,814.06,1,0.2,1
sending,814.06,814.38,1,0.32,1
me,814.38,814.76,1,0.38,1
%HESITATION,815.26,815.65,0,0.39,1
that,815.65,815.81,0,0.16,1
well,815.81,815.96,0,0.15,1
I,815.96,816.04,0,0.08,1
don't,816.04,816.28,0,0.24,1
know,816.28,816.41,0,0.13,1
%HESITATION,816.91,817.22,0,0.31,1
they,817.22,817.34,0,0.12,1
shouldn't,817.34,817.78,0,0.44,1
they,817.93,818.07,0,0.14,1
shouldn't,818.07,818.44,0,0.37,1
have,818.44,818.56,0,0.12,1
done,818.56,818.92,0,0.36,1
%HESITATION,819.09,819.31,0,0.22,1
but,819.31,819.51,0,0.2,1
I,819.8,819.83,0,0.03,1
can,819.83,820.02,0,0.19,1
bring,820.02,820.28,0,0.26,1
messes,820.28,820.81,0,0.53,1
with,821.22,821.43,0,0.21,1
me,821.43,821.82,0,0.39,1
%HESITATION,822.03,822.44,0,0.41,1
when,822.54,822.7,0,0.16,1
I,822.7,822.76,0,0.06,1
come,822.76,822.96,0,0.2,1
later,822.96,823.27,0,0.31,1
or,823.27,823.5,0,0.23,1
you,823.5,823.66,0,0.16,1
can,823.66,823.8,0,0.14,1
come,823.8,823.99,0,0.19,1
surgery,824.18,824.65,0,0.47,1
we,824.65,824.81,0,0.16,1
can,824.81,825.08,0,0.27,1
%HESITATION,826.25,826.55,0,0.3,1
very,826.55,826.81,0,0.26,1
happy,826.89,827.14,0,0.25,1
to,827.14,827.27,0,0.13,1
do,827.27,827.44,0,0.17,1
that,827.44,827.79,0,0.35,1
okay,828.6,828.99,1,0.39,1
okay,829.17,829.58,1,0.41,1
%HESITATION,829.94,830.16,0,0.22,1
so,830.4,830.57,1,0.17,1
we,830.57,830.63,1,0.06,1
need,830.63,830.78,1,0.15,1
to,830.78,830.87,1,0.09,1
make,830.87,831.06,1,0.19,1
sure,831.06,831.25,1,0.19,1
on,831.25,831.37,1,0.12,1
the,831.37,831.45,1,0.08,1
same,831.45,831.69,1,0.24,1
page,831.69,832.04,1,0.35,1
because,832.04,832.35,1,0.31,1
you,832.65,832.84,1,0.19,1
know,832.84,833.06,1,0.22,1
I'm,833.06,833.16,1,0.1,1
not,833.16,833.33,1,0.17,1
having,833.33,833.54,1,0.21,1
them,833.54,833.71,1,0.17,1
telling,833.71,834.1,1,0.39,1
you,834.1,834.29,1,0.19,1
one,834.29,834.5,1,0.21,1
store,834.5,834.83,1,0.33,1
in,834.83,834.94,1,0.11,1
telling,834.94,835.22,1,0.28,1
me,835.22,835.35,1,0.13,1
another,835.35,835.78,1,0.43,1
%HESITATION,836.22,836.41,1,0.19,1
you,836.41,836.57,1,0.16,1
know,836.57,836.71,1,0.14,1
not,836.71,836.87,1,0.16,1
enough,836.87,837.13,1,0.26,1
for,837.13,837.23,1,0.1,1
that,837.23,837.52,1,0.29,1
week,837.55,837.76,1,0.21,1
so,837.76,838.09,1,0.33,1
yeah,838.39,838.86,0,0.47,1
road,839.66,840.08,1,0.42,1
%HESITATION,840.49,840.89,1,0.4,1
okay,840.94,841.44,1,0.5,1
%HESITATION,841.62,842.09,1,0.47,1
on,842.12,842.36,1,0.24,1
all,843.17,843.25,0,0.08,1
right,843.25,843.67,0,0.42,1
%HESITATION,843.83,844.1,0,0.27,1
so,844.1,844.64,0,0.54,1
%HESITATION,844.84,845.38,0,0.54,1
what,846.47,846.8,0,0.33,1
we,846.8,846.98,0,0.18,1
we,846.98,847.19,0,0.21,1
talk,847.19,847.57,0,0.38,1
about,847.57,847.92,0,0.35,1
it,847.92,848.05,0,0.13,1
see,848.05,848.16,0,0.11,1
if,848.16,848.36,0,0.2,1
it's,848.39,848.63,0,0.24,1
the,848.81,848.93,0,0.12,1
way,848.93,849.11,0,0.18,1
you,849.11,849.3,0,0.19,1
%HESITATION,849.3,849.42,0,0.12,1
you,849.42,849.69,0,0.27,1
said,849.69,850.17,0,0.48,1
your,850.52,850.75,0,0.23,1
code,850.75,851.07,0,0.32,1
paying,851.07,851.51,0,0.44,1
%HESITATION,851.8,852.25,0,0.45,1
wait,852.37,852.69,0,0.32,1
hang,853.1,853.35,0,0.25,1
in,853.35,853.46,0,0.11,1
Simpson's,853.46,854.31,0,0.85,1
%HESITATION,854.44,854.96,0,0.52,1
has,856.02,856.26,0,0.24,1
been,856.26,856.45,0,0.19,1
as,857.57,857.72,0,0.15,1
an,857.72,857.82,0,0.1,1
international,857.82,858.36,0,0.54,1
flight,858.36,858.65,0,0.29,1
K.,858.65,858.95,0,0.3,1
%HESITATION,859.16,859.49,0,0.33,1
but,859.49,859.81,0,0.32,1
now,859.81,860.02,0,0.21,1
what's,860.02,860.29,0,0.27,1
happening,860.29,860.74,0,0.45,1
is,860.74,861.07,0,0.33,1
because,861.59,862.05,0,0.46,1
you,862.05,862.18,0,0.13,1
have,862.18,862.39,0,0.21,1
to,862.39,862.5,0,0.11,1
count,862.5,862.92,0,0.42,1
so,862.92,863.23,0,0.31,1
%HESITATION,863.51,863.85,0,0.34,1
when,863.85,864,0,0.15,1
you,864,864.12,0,0.12,1
get,864.12,864.37,0,0.25,1
paid,864.37,864.66,0,0.29,1
and,864.66,864.79,0,0.13,1
symptoms,864.79,865.59,0,0.8,1
it's,866.21,866.63,0,0.42,1
you,866.85,867.05,0,0.2,1
can't,867.05,867.41,0,0.36,1
just,867.41,867.8,0,0.39,1
work,868.24,868.59,0,0.35,1
through,868.59,868.83,0,0.24,1
it,868.83,869.03,0,0.2,1
so,869.03,869.16,0,0.13,1
have,869.16,869.4,0,0.24,1
physio,869.4,869.95,0,0.55,1
or,869.95,870.08,0,0.13,1
anything,870.08,870.41,0,0.33,1
like,870.41,870.63,0,0.22,1
that,870.63,871.03,0,0.4,1
it,871.14,871.41,0,0.27,1
is,871.61,871.76,0,0.15,1
that,871.76,871.93,0,0.17,1
she,871.93,872.06,0,0.13,1
needs,872.06,872.39,0,0.33,1
something,872.39,872.72,0,0.33,1
different,872.72,873.34,0,0.62,1
means,873.44,873.85,0,0.41,1
kind,873.85,874.2,0,0.35,1
%HESITATION,875.34,876.05,0,0.71,1
%HESITATION,876.19,876.43,0,0.24,1
it,877.09,877.31,1,0.22,1
means,877.31,877.61,1,0.3,1
dying,877.61,878.12,1,0.51,1
%HESITATION,878.93,879.61,1,0.68,1
%HESITATION,879.8,879.96,1,0.16,1
not,879.96,880.22,1,0.26,1
dying,880.22,880.63,1,0.41,1
that's,880.96,881.31,1,0.35,1
what,881.31,881.54,1,0.23,1
it,881.54,881.69,1,0.15,1
means,881.91,882.52,1,0.61,1
okay,883.39,883.87,0,0.48,1
okay,884.56,884.92,0,0.36,1
all,885.84,885.95,0,0.11,1
right,885.95,886.26,0,0.31,1
%HESITATION,887.61,888.23,0,0.62,1
and,889.17,889.34,0,0.17,1
to,889.34,889.44,0,0.1,1
that,889.44,889.6,0,0.16,1
end,889.6,889.91,0,0.31,1
we,889.91,890.12,0,0.21,1
we've,890.12,890.36,0,0.24,1
talked,890.36,890.7,0,0.34,1
as,890.7,890.82,0,0.12,1
well,890.82,891.09,0,0.27,1
about,891.09,891.6,0,0.51,1
the,891.69,892.16,0,0.47,1
you,892.19,892.29,0,0.1,1
know,892.29,892.52,0,0.23,1
on,893.03,893.19,0,0.16,1
the,893.19,893.29,0,0.1,1
household,893.29,893.74,0,0.45,1
international,893.74,894.22,0,0.48,1
site,894.22,894.63,0,0.41,1
